Sps,lon,lat,Source,Lon_dd,Lat_dd,NEAR_FID,NEAR_DIST,NEAR_X,NEAR_Y,NEAR_ANGLE,RASTERVALU
Aatl,-62.77717,48.27958,OBIS, , ,1283160,1721.54608442,-62.7916666667,48.2916666667,-38.6711321299,2
Aatl,-60.0,57.05,OBIS, , ,1086942,2693.94547822,-59.9583333333,57.0416666667,110.132470854,2
Aatl,-51.64,50.18,OBIS, , ,1240101,3328.63494605,-51.625,50.2083333333,18.7650381843,2
Aatl,-64.64067,47.47858,OBIS, , ,1301727,2542.1790288,-64.625,47.4583333333,152.303670486,2
Aatl,-51.45,51.916668,OBIS, , ,1202692,4671.23281631,-51.4583333333,51.9583333333,-7.04409434108,2
Aatl,9.612333333,67.538,OBIS, , ,901055,677.565196132,9.625,67.5416666667,52.8699373146,2
Aatl,-58.3612,49.4552,OBIS, , ,1257153,1059.45817316,-58.375,49.4583333333,-70.7910675627,2
Aatl,-69.649,71.481,OBIS, , ,808502,2668.68462341,-69.625,71.4583333333,161.378686485,2
Aatl,-61.2117,49.8917,OBIS, , ,1247642,1873.18051208,-61.2083333333,49.875,172.577064783,2
Aatl,-53.03,45.84,OBIS, , ,1338921,3994.318808,-53.0416666667,45.875,-13.1066846655,2
Aatl,-61.13042,46.88992,OBIS, , ,1315174,1709.31063477,-61.125,46.875,166.011598211,2
Aatl,-64.39859,47.18867,OBIS, , ,1307438,2823.83728474,-64.375,47.2083333333,39.2635779309,2
Aatl,-51.61,51.54,OBIS, , ,1211344,1057.06792959,-51.625,51.5416666667,-79.8910176928,2
Aatl,-59.8833,49.166668,OBIS, , ,1262782,4673.07635721,-59.875,49.2083333333,7.43606948199,2
Aatl,-65.30334,42.61917,OBIS, , ,1421683,1156.09210568,-65.2916666667,42.625,55.9273179326,2
Aatl,-60.69184,47.27875,OBIS, , ,1305574,1902.36649107,-60.7083333333,47.2916666667,-40.9804279188,2
Aatl,-69.16,48.38,OBIS, , ,1281286,2651.71799527,-69.125,48.375,102.089989006,2
Aatl,-62.22,48.61,OBIS, , ,1275801,1876.76974908,-62.2083333333,48.625,27.2753235807,2
Aatl,-52.16,45.0,OBIS, , ,1359109,5389.96187629,-52.125,45.0416666667,30.7721219976,2
Aatl,-63.75892,47.66417,OBIS, , ,1297937,5002.03977231,-63.7916666667,47.625,-150.52281178,2
Aatl,-51.34,45.7,OBIS, , ,1342969,2878.70086575,-51.375,45.7083333333,-71.2188777673,2
Aatl,-37.03333333,63.76666667,OBIS, , ,950382,2816.98835464,-37.0416666667,63.7916666667,-8.38527438648,2
Aatl,-50.091667,48.225,OBIS, , ,1285098,3093.59017073,-50.125,48.2083333333,-126.790086034,2
Aatl,-58.2517,49.677,OBIS, , ,1251476,4523.34941263,-58.2916666667,49.7083333333,-39.5909055274,2
Aatl,-66.898,61.091,OBIS, , ,993136,3986.487296,-66.875,61.125,18.1161970769,2
Aatl,-55.6667,54.408333,OBIS, , ,1151263,4591.39314592,-55.7083333333,54.375,-143.895212832,2
Aatl,-51.26,44.81,OBIS, , ,1365274,3229.25051137,-51.2916666667,44.7916666667,-129.105634052,2
Aatl,-61.6598,49.5982,OBIS, , ,1253335,3900.03837624,-61.625,49.625,40.1433881246,2
Aatl,-64.10292,43.065,OBIS, , ,1410491,3155.21154815,-64.125,43.0416666667,-145.233484848,2
Aatl,-62.31609,48.227,OBIS, , ,1285010,2757.20524715,-62.2916666667,48.2083333333,138.824640327,2
Aatl,-61.90975,47.65959,OBIS, , ,1297960,4648.47324905,-61.875,47.625,145.812833603,2
Aatl,-49.17,44.34,OBIS, , ,1375826,4946.2209118,-49.2083333333,44.375,-38.1462931108,2
Aatl,-66.78075,41.64759,OBIS, , ,1449317,2668.77461571,-66.7916666667,41.625,-160.069204085,2
Aatl,-53.54999924,50.61700058,OBIS, , ,1230900,1067.51077241,-53.5416666667,50.625,33.5277428888,2
Aatl,-59.127222,49.723056,OBIS, , ,1251466,1645.32976861,-59.125,49.7083333333,174.410020596,2
Aatl,-64.65534,43.147,OBIS, , ,1408288,3473.7671437,-64.625,43.125,134.705154285,2
Aatl,-53.5667,50.966667,OBIS, , ,1223772,1988.09786922,-53.5416666667,50.9583333333,117.78629564,2
Aatl,-67.8,49.25,OBIS, , ,1260829,4673.47266415,-67.7916666667,49.2916666667,7.45284019866,2
Aatl,-69.2185,60.9837,OBIS, , ,996202,2879.69922153,-69.2083333333,60.9583333333,168.972826433,2
Aatl,-63.56542,43.10367,OBIS, , ,1408301,3058.23775785,-63.5416666667,43.125,39.2010400203,2
Aatl,-59.67,57.35,OBIS, , ,1078774,3615.70728319,-59.7083333333,57.375,-39.6283807561,2
Aatl,-59.2888,49.1985,OBIS, , ,1262789,1113.37514351,-59.2916666667,49.2083333333,-10.8134744344,2
Aatl,-61.35,49.46,OBIS, , ,1257117,1821.8745993,-61.375,49.4583333333,-95.8300934469,2
Aatl,-63.671,47.8425,OBIS, , ,1292372,4567.53012148,-63.7083333333,47.875,-37.693159626,2
Aatl,-62.27258,48.36075,OBIS, , ,1281320,2123.86115924,-62.2916666667,48.375,-41.7411774919,2
Aatl,-64.4853,49.7572,OBIS, , ,1249513,4297.56761246,-64.4583333333,49.7916666667,26.8606694196,2
Aatl,-50.87,46.22,OBIS, , ,1330927,1352.99064332,-50.875,46.2083333333,-163.429754655,2
Aatl,-65.78867,41.72592,OBIS, , ,1447024,1969.16620358,-65.7916666667,41.7083333333,-172.723604257,2
Aatl,-62.88367,47.10634,OBIS, , ,1309372,2176.33816363,-62.875,47.125,17.594667139,2
Aatl,-60.27817,47.0565,OBIS, , ,1311335,1941.94178089,-60.2916666667,47.0416666667,-148.117107549,2
Aatl,-48.89,47.07,OBIS, , ,1311455,3349.700561,-48.875,47.0416666667,160.103943071,2
Aatl,-61.07309,47.27292,OBIS, , ,1305570,3161.56008079,-61.0416666667,47.2916666667,48.7475088655,2
Aatl,-53.74,51.02,OBIS, , ,1222004,3277.93264276,-53.7083333333,51.0416666667,42.6518123216,2
Aatl,-67.97308,41.7245,OBIS, , ,1446998,2174.88855134,-67.9583333333,41.7083333333,145.644825969,2
Aatl,-51.98,44.52,OBIS, , ,1371545,2960.21846593,-51.9583333333,44.5416666667,35.5691006723,2
Aatl,-44.7167,47.808334,OBIS, , ,1294390,1956.30459156,-44.7083333333,47.7916666667,161.310561202,2
Aatl,-63.76183,43.69175,OBIS, , ,1392974,3029.75368963,-63.7916666667,43.7083333333,-52.5345641674,2
Aatl,20.7375,71.10183333,OBIS, , ,819967,2791.52556402,20.7083333333,71.125,-22.1727458645,2
Aatl,-60.7002,49.5278,OBIS, , ,1255235,1650.80221333,-60.7083333333,49.5416666667,-20.8905786021,2
Aatl,-52.33,50.68,OBIS, , ,1229113,4155.78923302,-52.2916666667,50.7083333333,40.6593318459,2
Aatl,-60.667,59.772,OBIS, , ,1020001,3192.22736635,-60.7083333333,59.7916666667,-46.6390414274,2
Aatl,-54.18,52.59,OBIS, , ,1188906,4342.04517484,-54.2083333333,52.625,-26.2238761678,2
Aatl,-65.26192,45.37892,OBIS, , ,1350877,2370.3809329,-65.2916666667,45.375,-100.580331601,2
Aatl,-62.9295,46.985,OBIS, , ,1313230,3688.17142521,-62.9583333333,46.9583333333,-143.483691076,2
Aatl,-59.26,56.77,OBIS, , ,1093026,3093.26878784,-59.2916666667,56.7916666667,-38.72729299,2
Aatl,-61.8768,48.9428,OBIS, , ,1268359,1732.46678333,-61.875,48.9583333333,4.36370981558,2
Aatl,-11.51000023,81.23999786,OBIS, , ,437443,3576.83888098,-11.5416666667,81.2083333333,-171.307830298,2
Aatl,-50.9,49.26,OBIS, , ,1260974,3963.90434926,-50.875,49.2916666667,27.3088931016,2
Aatl,-47.35,47.27,OBIS, , ,1305719,3062.65603125,-47.375,47.2916666667,-38.1299448445,2
Aatl,-68.5208,71.4154,OBIS, , ,811233,4568.67230452,-68.5416666667,71.375,-170.626468399,2
Aatl,-53.26,50.28,OBIS, , ,1238190,2603.38463814,-53.2916666667,50.2916666667,-60.0882960269,2
Aatl,-66.91225,43.73,OBIS, , ,1392939,3847.80205579,-66.875,43.7083333333,128.715811641,2
Aatl,-51.42,43.44,OBIS, , ,1399697,3711.68672506,-51.4583333333,43.4583333333,-56.7041800239,2
Aatl,-51.05,51.404167,OBIS, , ,1214925,3296.43392392,-51.0416666667,51.375,169.861726151,2
Aatl,-65.043,42.72909,OBIS, , ,1419420,2308.38628106,-65.0416666667,42.7083333333,177.287719008,2
Aatl,-77.9518,62.9738,OBIS, , ,962867,1755.50515378,-77.9583333333,62.9583333333,-169.114085893,2
Aatl,-57.87,50.32,OBIS, , ,1238148,3171.72192491,-57.875,50.2916666667,-173.549882761,2
Aatl,-64.26717,47.0955,OBIS, , ,1309355,3769.97725046,-64.2916666667,47.125,-29.5409241789,2
Aatl,-53.58,50.39,OBIS, , ,1236337,3196.51187613,-53.5416666667,50.375,121.451048288,2
Aatl,-60.3132,49.0213,OBIS, , ,1266510,2758.55788838,-60.2916666667,49.0416666667,34.7992785588,2
Aatl,-67.781,61.283,OBIS, , ,990117,1122.40459096,-67.7916666667,61.2916666667,-30.629453755,2
Aatl,-61.71484,47.65342,OBIS, , ,1297962,3197.4337036,-61.7083333333,47.625,171.201656462,2
Aatl,-55.13,54.54,OBIS, , ,1147392,373.022414231,-55.125,54.5416666667,60.1727095492,2
Aatl,-48.98,45.7,OBIS, , ,1342998,1924.79345387,-48.9583333333,45.7083333333,61.228366265,2
Aatl,-53.99,44.97,OBIS, , ,1361125,2814.75607224,-53.9583333333,44.9583333333,117.415847359,2
Aatl,-51.56,48.23,OBIS, , ,1285081,2767.71666428,-51.5416666667,48.2083333333,150.506535985,2
Aatl,-51.62,50.57,OBIS, , ,1232736,3171.64768428,-51.625,50.5416666667,-173.583732971,2
Aatl,-63.04875,47.39717,OBIS, , ,1303644,2522.18359169,-63.0416666667,47.375,167.754695128,2
Aatl,-63.6725,48.64734,OBIS, , ,1275783,3625.83035955,-63.7083333333,48.625,-133.234612443,2
Aatl,21.42619333,71.1373585,OBIS, , ,819976,1802.30070376,21.4583333333,71.125,139.899276826,2
Aatl,-50.98,51.75,OBIS, , ,1206107,4871.23766914,-50.9583333333,51.7916666667,17.8717504276,2
Aatl,-63.12742,48.47542,OBIS, , ,1279471,1908.43617448,-63.125,48.4583333333,174.618448418,2
Aatl,-63.55017,46.9935,OBIS, , ,1313223,3962.67055633,-63.5416666667,46.9583333333,170.599631178,2
Aatl,-49.53,43.23,OBIS, , ,1406285,2587.02482087,-49.5416666667,43.2083333333,-158.501352594,2
Aatl,-63.86742,48.43825,OBIS, , ,1279462,2302.56928522,-63.875,48.4583333333,-14.0920774475,2
Aatl,-59.031944,49.617222,OBIS, , ,1253366,1114.41743337,-59.0416666667,49.625,-39.0764705944,2
Aatl,-51.7667,50.366665,OBIS, , ,1236358,2003.6198016,-51.7916666667,50.375,-62.426370647,2
Aatl,-53.0,52.47,OBIS, , ,1192381,3115.2844992,-52.9583333333,52.4583333333,114.611571864,2
Aatl,-63.1,44.395832,OBIS, , ,1375659,3054.02929806,-63.125,44.375,-139.276370648,2
Aatl,-66.33259,42.37834,OBIS, , ,1428541,3390.81864807,-66.2916666667,42.375,96.2678499237,2
Aatl,-54.56,51.37,OBIS, , ,1214883,1392.55736121,-54.5416666667,51.375,66.4481433331,2
Aatl,20.60221667,71.28779017,OBIS, , ,814645,923.57591812,20.625,71.2916666667,62.0637541558,2
Aatl,-50.9,50.42,OBIS, , ,1234562,4619.17880324,-50.875,50.4583333333,22.6022489542,2
Aatl,-57.23,55.22,OBIS, , ,1131598,1894.45865203,-57.2083333333,55.2083333333,133.273067216,2
Aatl,-53.82,52.64,OBIS, , ,1188911,2542.8722434,-53.7916666667,52.625,131.016085785,2
Aatl,-52.55,50.25,OBIS, , ,1238199,4672.68360712,-52.5416666667,50.2916666667,7.30135485094,2
Aatl,-63.21642,43.72984,OBIS, , ,1392981,2476.79917545,-63.2083333333,43.7083333333,164.742946687,2
Aatl,-57.896,50.0845,OBIS, , ,1241943,4748.76499133,-57.875,50.125,18.4351046391,2
Aatl,-62.9635,47.60234,OBIS, , ,1297947,2549.17027071,-62.9583333333,47.625,8.76277587347,2
Aatl,-53.88,45.77,OBIS, , ,1340931,2439.37646995,-53.875,45.7916666667,9.17042888098,2
Aatl,-63.281,48.18834,OBIS, , ,1284998,2360.3237114,-63.2916666667,48.2083333333,-19.6262686079,2
Aatl,-54.96,54.91,OBIS, , ,1139609,3897.72157608,-54.9583333333,54.875,178.42709571,2
Aatl,-64.22042,48.35967,OBIS, , ,1281297,1925.58193918,-64.2083333333,48.375,27.7108973892,2
Aatl,-54.08,52.86,OBIS, , ,1183741,3074.14727149,-54.0416666667,52.875,57.0967442055,2
Aatl,-51.555556,51.408333,OBIS, , ,1214919,3832.43076714,-51.5416666667,51.375,165.383310213,2
Aatl,35.2255,72.74666667,OBIS, , ,766896,4315.48483307,35.2083333333,72.7083333333,-172.413337099,2
Aatl,-64.965,48.0705,OBIS, , ,1288687,3244.30739784,-64.9583333333,48.0416666667,171.186264978,2
Aatl,-50.9,51.6,OBIS, , ,1209594,3276.52966375,-50.875,51.625,31.8962078237,2
Aatl,-49.87,48.62,OBIS, , ,1275893,667.103526454,-49.875,48.625,-33.5410613527,2
Aatl,-52.76,51.23,OBIS, , ,1218474,3271.88724618,-52.7916666667,51.2083333333,-137.440549775,2
Aatl,-54.23,50.33,OBIS, , ,1238179,4534.72956681,-54.2083333333,50.2916666667,160.093808548,2
Aatl,-58.4128,50.3732,OBIS, , ,1236289,2696.45594475,-58.375,50.375,85.7270265823,2
Aatl,-64.95484,43.482,OBIS, , ,1399535,2644.56180362,-64.9583333333,43.4583333333,-173.86292469,2
Aatl,-53.31,50.77,OBIS, , ,1227316,2735.20876593,-53.2916666667,50.7916666667,28.2044490295,2
Aatl,-62.48,49.65,OBIS, , ,1253325,3190.74762594,-62.4583333333,49.625,150.618397427,2
Aatl,-68.1107,61.2249,OBIS, , ,991596,1999.62581877,-68.125,61.2083333333,-157.393250571,2
Aatl,-50.24,49.85,OBIS, , ,1247755,3593.88996234,-50.2083333333,49.875,39.2988768791,2
Aatl,-49.67,46.23,OBIS, , ,1330941,3814.20060131,-49.7083333333,46.2083333333,-129.141295196,2
Aatl,-68.33209,41.35242,OBIS, , ,1456215,4210.52541195,-68.2916666667,41.375,53.4317847057,2
Aatl,-51.86,52.39,OBIS, , ,1194119,1956.82120229,-51.875,52.375,-148.530770774,2
Aatl,-57.2667,55.349998,OBIS, , ,1127532,3202.26992653,-57.2916666667,55.375,-29.6215933801,2
Aatl,-56.07,54.52,OBIS, , ,1147381,3030.08307839,-56.0416666667,54.5416666667,37.2425291156,2
Aatl,-48.85,46.96,OBIS, , ,1313380,1911.84746169,-48.875,46.9583333333,-95.5523149387,2
Aatl,-51.76,48.34,OBIS, , ,1281391,4544.69119187,-51.7916666667,48.375,-31.0775505837,2
Aatl,-51.31,46.1,OBIS, , ,1332914,3119.39436982,-51.2916666667,46.125,27.0161569509,2
Aatl,-55.65,54.083332,OBIS, , ,1157006,4917.79092659,-55.625,54.125,19.4121076174,2
Aatl,-58.177,65.318,OBIS, , ,929735,3279.63979522,-58.2083333333,65.2916666667,-153.526119448,2
Aatl,-59.0932,50.0882,OBIS, , ,1241928,4682.97170307,-59.125,50.125,-29.0511908424,2
Aatl,-54.95,54.47,OBIS, , ,1149335,1406.59601312,-54.9583333333,54.4583333333,-157.404581543,2
Aatl,-60.633,58.7,OBIS, , ,1045575,1037.64295318,-60.625,58.7083333333,26.5426339637,2
Aatl,-50.16,42.8,OBIS, , ,1417339,3009.29433918,-50.125,42.7916666667,107.904379995,2
Aatl,-54.24,52.21,OBIS, , ,1197527,2172.58267731,-54.2083333333,52.2083333333,94.8842286242,2
Aatl,-50.81,51.8,OBIS, , ,1206109,1568.26444988,-50.7916666667,51.7916666667,126.23671179,2
Aatl,-50.0,47.19,OBIS, , ,1307598,3757.95326988,-49.9583333333,47.2083333333,57.1395553261,2
Aatl,-58.4678,49.9858,OBIS, , ,1245763,3129.64676139,-58.4583333333,49.9583333333,167.463868177,2
Aatl,-53.4,45.47,OBIS, , ,1348974,2346.07204246,-53.375,45.4583333333,123.54262909,2
Aatl,-62.08409,48.35242,OBIS, , ,1281322,3936.20433926,-62.125,48.375,-50.3505875047,2
Aatl,-54.64,53.21,OBIS, , ,1176874,1019.20480961,-54.625,53.2083333333,100.47960629,2
Aatl,-53.7333,52.033333,OBIS, , ,1200957,1948.07126588,-53.7083333333,52.0416666667,61.566044986,2
Aatl,-59.6,56.950001,OBIS, , ,1088979,1781.83234356,-59.625,56.9583333333,-58.6072670535,2
Aatl,-53.12,52.05,OBIS, , ,1200964,988.656188309,-53.125,52.0416666667,-159.695606728,2
Aatl,-50.8833,43.083332,OBIS, , ,1410650,4677.88376896,-50.875,43.0416666667,171.68698979,2
Aatl,-52.4,51.88,OBIS, , ,1204384,1809.28652845,-52.375,51.875,107.897784722,2
Aatl,-51.48,48.39,OBIS, , ,1281395,2314.69172395,-51.4583333333,48.375,136.095922591,2
Aatl,-59.99083,46.71558,OBIS, , ,1319037,2612.13975134,-59.9583333333,46.7083333333,107.950853353,2
Aatl,-53.94,54.35,OBIS, , ,1151284,3027.24568759,-53.9583333333,54.375,-23.175965342,2
Aatl,-50.25,47.599998,OBIS, , ,1298085,4188.13128763,-50.2083333333,47.625,48.3995834075,2
Aatl,-67.09125,43.71267,OBIS, , ,1392936,2762.43235329,-67.125,43.7083333333,-100.033431565,2
Aatl,-58.52,56.55,OBIS, , ,1099095,1623.95241888,-58.5416666667,56.5416666667,-124.839064881,2
Aatl,-47.8333,47.716667,OBIS, , ,1296218,3258.63471976,-47.7916666667,47.7083333333,106.504298819,2
Aatl,-54.07,52.26,OBIS, , ,1195816,4019.44399985,-54.0416666667,52.2916666667,28.7483430907,2
Aatl,-60.8652,48.613,OBIS, , ,1275817,1517.48425219,-60.875,48.625,-28.4300164748,2
Aatl,-52.67,51.12,OBIS, , ,1220253,2740.85787233,-52.7083333333,51.125,-78.2756446064,2
Aatl,-49.95,45.26,OBIS, , ,1353065,3579.5754804,-49.9583333333,45.2916666667,-10.5226133939,2
Aatl,-77.3088,63.0286,OBIS, , ,961584,1695.04186223,-77.2916666667,63.0416666667,30.761546627,2
Aatl,-61.79425,46.86492,OBIS, , ,1315166,1137.75334304,-61.7916666667,46.875,9.96763091871,2
Aatl,-68.56808,41.18883,OBIS, , ,1460840,3098.46026453,-68.5416666667,41.2083333333,45.6400113163,2
Aatl,-60.794,67.544,OBIS, , ,900444,278.610496678,-60.7916666667,67.5416666667,159.073651957,2
Aatl,-63.394,62.902,OBIS, , ,964307,3160.79465598,-63.375,62.875,162.187473321,2
Aatl,-65.8265,42.26367,OBIS, , ,1430855,4234.07796292,-65.7916666667,42.2916666667,42.7252469946,2
Aatl,-51.21,50.38,OBIS, , ,1236365,568.676747097,-51.2083333333,50.375,167.966383141,2
Aatl,-60.9667,48.950001,OBIS, , ,1268370,1110.91101774,-60.9583333333,48.9583333333,33.472891551,2
Aatl,-67.85,71.2697,OBIS, , ,813926,2609.5781681,-67.875,71.2916666667,-20.0656590622,2
Aatl,-52.033333,52.513889,OBIS, , ,1190665,3142.34364963,-52.0416666667,52.5416666667,-10.3657603999,2
Aatl,-53.92,45.42,OBIS, , ,1348967,5210.23447838,-53.9583333333,45.4583333333,-35.1316741998,2
Aatl,-63.43842,44.09392,OBIS, , ,1382105,3803.65514356,-63.4583333333,44.125,-24.7728655193,2
Aatl,-59.851,46.45725,OBIS, , ,1324902,1847.65590596,-59.875,46.4583333333,-86.2543183835,2
Aatl,-52.86,49.57,OBIS, , ,1255311,3332.90573896,-52.875,49.5416666667,-160.990225729,2
Aatl,-63.04667,46.80108,OBIS, , ,1317078,1113.98633372,-63.0416666667,46.7916666667,159.945017488,2
Aatl,-60.543,57.718,OBIS, , ,1070528,1079.53092669,-60.5416666667,57.7083333333,175.777596445,2
Aatl,-52.34,49.02,OBIS, , ,1266556,3515.20348992,-52.375,49.0416666667,-46.7144148922,2
Aatl,-68.8645,61.7057,OBIS, , ,982938,628.213602897,-68.875,61.7083333333,-62.1468751824,2
Aatl,-67.43475,41.865,OBIS, , ,1442417,2250.98251262,-67.4583333333,41.875,-60.4256993185,2
Aatl,-62.205,48.9517,OBIS, , ,1268355,777.030985499,-62.2083333333,48.9583333333,-18.3099025545,2
Aatl,-61.11617,47.38859,OBIS, , ,1303667,1651.49852682,-61.125,47.375,-156.184576469,2
Aatl,-69.74767,41.5985,OBIS, , ,1449282,4406.04808941,-69.7083333333,41.625,48.0740106564,2
Aatl,-62.37,44.62,GBIF, , ,1369314,682.771837814,-62.375,44.625,-35.5319214218,2
Aatl,-17.09,72.31,GBIF, , ,780782,2365.79653909,-17.125,72.2916666667,-149.836942534,2
Aatl,26.1,74.57,GBIF, , ,693914,3248.60300584,26.125,74.5416666667,166.75893694,2
Aatl,-54.4,44.85,GBIF, , ,1363177,3409.20037414,-54.375,44.875,35.4116825041,2
Aatl,15.53,75.05,GBIF, , ,673616,989.045736629,15.5416666667,75.0416666667,160.123144615,2
Aatl,24.59,75.01,GBIF, , ,673725,3676.02524216,24.625,75.0416666667,15.9282778,2
Aatl,-70.63,42.7417,GBIF, , ,1419353,3729.16939834,-70.625,42.7083333333,173.693660309,2
Aatl,10.003831,63.484818,GBIF, , ,956023,3503.36190925,10.0416666667,63.4583333333,147.407558673,2
Aatl,24.047574,71.044788,GBIF, , ,822666,408.89765987,24.0416666667,71.0416666667,-148.395437964,2
Aatl,9.786719,63.620801,GBIF, , ,953432,528.476654845,9.79166666667,63.625,27.6607069172,2
Aatl,17.917928,69.501472,GBIF, , ,864550,4753.60073412,17.9583333333,69.5416666667,19.3720473087,2
Aatl,-33.47,65.33,GBIF, , ,929890,4308.53999077,-33.4583333333,65.2916666667,172.74142602,2
Aatl,-57.1875,44.4333,GBIF, , ,1373604,3238.56425161,-57.2083333333,44.4583333333,-30.7950931988,2
Aatl,-69.0167,41.425,GBIF, , ,1453897,4249.57082846,-69.0416666667,41.4583333333,-29.3973141816,2
Aatl,-65.125,42.3333,GBIF, , ,1430863,4624.60381568,-65.125,42.2916666667,180.0,2
Aatl,-50.5667,46.9667,GBIF, , ,1313360,2120.18131712,-50.5416666667,46.9583333333,116.011807674,2
Aatl,14.083333,76.583333,GBIF, , ,615425,4774.7122869,14.0416666667,76.625,-13.0280873099,2
Aatl,16.0,76.216667,GBIF, , ,631119,1447.45560356,16.0416666667,76.2083333333,129.973546161,2
Aatl,-25.45,66.45,GBIF, , ,914902,1000.83870943,-25.4583333333,66.4583333333,-21.7932525922,2
Aatl,-31.25,65.483333,GBIF, , ,927708,3390.95706266,-31.2083333333,65.4583333333,145.269138792,2
Aatl,-42.466667,59.866667,GBIF, , ,1018332,1039.14401846,-42.4583333333,59.875,26.6916420029,2
Aatl,-29.666667,65.616667,GBIF, , ,925529,2132.9102056,-29.7083333333,65.625,-64.1560730253,2
Aatl,17.333333,73.966667,GBIF, , ,718497,1586.59771756,17.2916666667,73.9583333333,-125.869526814,2
Aatl,20.633333,73.95,GBIF, , ,718537,964.972068824,20.625,73.9583333333,-15.4541125572,2
Aatl,20.733333,74.15,GBIF, , ,711530,2892.69146364,20.7083333333,74.125,-164.693592608,2
Aatl,-27.766667,66.366667,GBIF, , ,916002,1454.21399101,-27.7916666667,66.375,-50.2715832506,2
Aatl,-36.366667,65.216667,GBIF, , ,930934,1007.6930995,-36.375,65.2083333333,-157.227591194,2
Aatl,-70.116667,43.016667,GBIF, , ,1410419,2859.13067402,-70.125,43.0416666667,-13.7385825157,2
Aatl,-67.65,43.033333,GBIF, , ,1410449,2237.78046158,-67.625,43.0416666667,65.5526958659,2
Aatl,-70.358333,42.575,GBIF, , ,1423902,3947.68308157,-70.375,42.5416666667,-159.707597652,2
Aatl,-70.425,42.758333,GBIF, , ,1417095,4599.31206645,-70.4583333333,42.7916666667,-36.3671735262,2
Aatl,-67.825,42.375,GBIF, , ,1428523,2745.41802371,-67.7916666667,42.375,89.988766998,2
Aatl,-69.858333,43.575,GBIF, , ,1397281,3940.6979582,-69.875,43.5416666667,-160.01166175,2
Aatl,-67.041667,42.941667,GBIF, , ,1412664,1851.4923381,-67.0416666667,42.9583333333,0.000841683005999,2
Aatl,-67.841667,42.991667,GBIF, , ,1412654,4594.18972298,-67.875,42.9583333333,-143.699688133,2
Aatl,-68.108333,42.175,GBIF, , ,1433137,3950.23607108,-68.125,42.2083333333,-20.3910016959,2
Aatl,-70.075,42.791667,GBIF, , ,1417100,2727.1971278,-70.0416666667,42.7916666667,89.989455712,2
Aatl,-70.241667,42.441667,GBIF, , ,1426193,3308.61822946,-70.2083333333,42.4583333333,55.9642197053,2
Aatl,-69.341667,43.425,GBIF, , ,1399482,4582.2129757,-69.375,43.4583333333,-36.067390026,2
Aatl,-69.775,43.625,GBIF, , ,1395099,1345.16059744,-69.7916666667,43.625,-89.9942505378,2
Aatl,-69.808333,43.041667,GBIF, , ,1410423,1358.0703021,-69.7916666667,43.0416666667,89.9958746761,2
Aatl,-70.025,43.075,GBIF, , ,1410420,3944.18497385,-70.0416666667,43.0416666667,-159.859155016,2
Aatl,-69.058333,41.508333,GBIF, , ,1451596,3954.87971775,-69.0416666667,41.5416666667,20.5874846874,2
Aatl,-69.441667,42.758333,GBIF, , ,1417107,3946.18817649,-69.4583333333,42.7916666667,-20.2148480984,2
Aatl,-67.31,44.572222,GBIF, , ,1371382,3694.66044916,-67.2916666667,44.5416666667,156.774324433,2
Aatl,-70.308333,42.925,GBIF, , ,1412625,3944.99032175,-70.2916666667,42.9583333333,20.1645477583,2
Aatl,-70.175,43.125,GBIF, , ,1408221,2712.51594846,-70.2083333333,43.125,-89.9886067948,2
Aatl,-69.875,42.875,GBIF, , ,1414857,0.0,-69.875,42.875,0.0,2
Aatl,-67.4391,60.5967,DFO Arctic database, , ,1002471,3324.55156924,-67.4583333333,60.625,-18.4639665739,2
Aatl,-47.32,46.46,OBIS, , ,1325053,2184.4384018,-47.2916666667,46.4583333333,94.85495951,1
Aatl,-60.27,65.705,OBIS, , ,924256,1062.20506312,-60.2916666667,65.7083333333,-69.5082612525,1
Aatl,-70.074,71.641,OBIS, , ,802977,2116.94440189,-70.0416666667,71.625,147.479544994,1
Aatl,-59.04,48.25,OBIS, , ,1285049,4634.7701249,-59.0416666667,48.2083333333,-178.468466944,1
Aatl,-65.51834,44.91142,OBIS, , ,1363072,4447.05925709,-65.5416666667,44.875,-155.513263062,1
Aatl,-60.38784,44.20225,OBIS, , ,1379990,1228.89751072,-60.375,44.2083333333,56.6249625379,1
Aatl,-59.5188,48.84,OBIS, , ,1270254,4238.52855142,-59.5416666667,48.875,-23.312470662,1
Aatl,-66.7,49.93,OBIS, , ,1245664,3207.7233057,-66.7083333333,49.9583333333,-10.7438793769,1
Aatl,-59.33,48.21,OBIS, , ,1285046,2855.07696594,-59.2916666667,48.2083333333,93.7074139466,1
Aatl,-60.027,63.938,OBIS, , ,947791,2377.98976428,-60.0416666667,63.9583333333,-17.5924555864,1
Aatl,-74.6969,75.4739,OBIS, , ,658286,1766.89063731,-74.7083333333,75.4583333333,-169.546676424,1
Aatl,-59.93067,44.52484,OBIS, , ,1371449,2886.34217728,-59.9583333333,44.5416666667,-49.6130241419,1
Aatl,-65.02,69.266,OBIS, , ,869417,2988.37819936,-65.0416666667,69.2916666667,-16.6329328167,1
Aatl,-72.80517,72.13933,OBIS, , ,786198,1664.62681526,-72.7916666667,72.125,163.8581068,1
Aatl,-59.323,68.025,OBIS, , ,892984,2273.2959849,-59.2916666667,68.0416666667,35.1275445786,1
