Sps,lon,lat,Field4,Field5,Field6,NEAR_FID,NEAR_DIST,NEAR_X,NEAR_Y,RASTERVALU
Mtru,35.65,64.6, , , ,508356,0.0353570659508,35.624991375,64.624993815,1
Mtru,-5.032961501,51.55072242, , , ,781221,0.0125702443638,-5.041673665,51.541661005,1
Mtru,36.275,66.23333333, , , ,488061,0.0300466595937,36.291658015,66.208327085,1
Mtru,-64.28888889,48.80555556, , , ,841381,0.0141702992009,-64.291671295,48.791661115,1
Mtru,-5.02807,50.1831, , , ,809977,0.0286617830937,-5.041673665,50.208327725,1
Mtru,-151.6000061,59.48300171, , , ,596507,0.0351222944768,-151.625001135,59.458327355,1
Mtru,-1.5,55.75, , , ,687366,0.0589163915742,-1.458340475,55.791660835,1
Mtru,-52.16999817,64.05000305, , , ,516000,0.0392374151054,-52.208338445,64.041660505,1
Mtru,-132.75,53.5, , , ,739085,0.0589228406278,-132.791668555,53.541660925,1
Mtru,-4.20217,52.34717, , , ,763972,0.028500269349,-4.208340365,52.374994305,1
Mtru,7.5,54.25, , , ,723205,0.0589161794476,7.541659165,54.291660895,1
Mtru,0.54092,50.46575, , , ,804482,0.00745902765307,0.541659445,50.458327715,1
Mtru,-79.18333333,69.1, , , ,442072,0.0353536922654,-79.208337365,69.124993635,1
Mtru,-4.752500057,52.50999832, , , ,760516,0.0503695884002,-4.791673675,52.541660965,1
Mtru,4.79166667,53.3, , , ,745104,0.0083390682789,4.791659275,53.291660935,1
Mtru,-3.800394493,54.86058495, , , ,709507,0.0168427610142,-3.791673715,54.874994205,1
Mtru,10.91966667,54.9365, , , ,707674,0.0443955121395,10.958325695,54.958327535,1
Mtru,5.5,56.25, , , ,675208,0.0589161794453,5.541659245,56.291660815,1
Mtru,2.15,56.41, , , ,673161,0.043020625139,2.124992715,56.374994145,1
Mtru,8.0,56.0, , , ,681354,0.0589161158072,8.041659145,56.041660825,1
Mtru,1.29451,54.56378, , , ,717329,0.0223020421313,1.291659415,54.541660885,1
Mtru,7.818333333,58.01666667, , , ,632230,0.0365542823358,7.791659155,58.041660745,1
Mtru,-4.3169,51.32276667, , , ,786607,0.0400490728598,-4.291673695,51.291661015,1
Mtru,5.0,56.0, , , ,681318,0.0589162006584,5.041659265,56.041660825,1
Mtru,-1.2466,49.58718, , , ,823360,0.053793312501,-1.208340485,49.624994415,1
Mtru,-2.95142,48.77067, , , ,842065,0.0221024671183,-2.958340415,48.791661115,1
Mtru,14.477285,67.323954, , , ,473724,0.0374478139595,14.458325555,67.291660375,1
Mtru,-3.063055,53.493188, , , ,741552,0.04089505963,-3.041673745,53.458327595,1
Mtru,10.7605,59.886002, , , ,588236,0.0330463525378,10.791659035,59.874994005,1
Mtru,7.90832,63.07632, , , ,531790,0.0480832723197,7.874992485,63.041660545,1
Mtru,24.38993,70.73778, , , ,402162,0.0330247464397,24.374991825,70.708326905,1
Mtru,12.13933,65.4734, , , ,497462,0.0208029102143,12.124992315,65.458327115,1
Mtru,9.413717,63.588983, , , ,522747,0.0528807562991,9.374992425,63.624993855,1
Mtru,7.85135,63.453833, , , ,525322,0.0240658447945,7.874992485,63.458327195,1
Mtru,10.557333,63.435167, , , ,525349,0.02796546974,10.541659045,63.458327195,1
Mtru,8.524567,63.846, , , ,518973,0.0336568534611,8.541659125,63.874993845,1
Mtru,5.9792,58.458333, , , ,621838,0.0208741057525,5.958325895,58.458327395,1
Mtru,7.141762,62.535744, , , ,539625,0.0177826142219,7.124992515,62.541660565,1
Mtru,30.190339,70.546512, , , ,407214,0.0186288224181,30.208324925,70.541660245,1
Mtru,8.94858,63.46075, , , ,525335,0.0100424157661,8.958325775,63.458327195,1
Mtru,-69.352118,48.385702, , , ,850603,0.0252673654158,-69.375004425,48.374994465,1
Mtru,18.673181,69.892618, , , ,425616,0.0393159903366,18.708325385,69.874993605,1
Mtru,18.910372,69.687811, , , ,429870,0.0408979854644,18.874992045,69.708326945,1
Mtru,6.50727,62.802716, , , ,535688,0.0361225730628,6.541659205,62.791660555,1
Mtru,6.225981,62.497867, , , ,540950,0.0433023798644,6.208325885,62.458327235,1
Mtru,22.507272,78.383061, , , ,118978,0.0353203086132,22.541658565,78.374993265,1
Mtru,19.554339,69.797049, , , ,427790,0.0137778353026,19.541658685,69.791660275,1
Mtru,6.721024,62.491382, , , ,540956,0.0354098873436,6.708325865,62.458327235,1
Mtru,9.609728,58.883555, , , ,611622,0.0175012089812,9.624992415,58.874994045,1
Mtru,6.94775,62.899486, , , ,534379,0.0266779385664,6.958325855,62.874993885,1
Mtru,13.635878,68.121688, , , ,461564,0.0113765957743,13.624992255,68.124993675,1
Mtru,16.596285,68.669344, , , ,451034,0.0484125264722,16.624992135,68.708326985,1
Mtru,18.800149,69.321502, , , ,439430,0.0310259938872,18.791658715,69.291660295,1
Mtru,11.082776,58.543392, , , ,619818,0.0411534074686,11.041659025,58.541660725,1
Mtru,8.207386,53.573441, , , ,739860,0.0317939679883,8.208325805,53.541660925,1
Mtru,8.296752,54.740085, , , ,713526,0.0321632277918,8.291659135,54.708327545,1
Mtru,27.748987,76.248065, , , ,198739,0.056855341789,27.708325025,76.208326685,1
Mtru,27.611,76.485167, , , ,189429,0.0302683097493,27.624991695,76.458326675,1
Mtru,4.4,52.2, , , ,767444,0.0263575126982,4.374992625,52.208327645,1
Mtru,5.5,53.4, , , ,743374,0.0485878531823,5.541659245,53.374994265,1
Mtru,6.35,53.5, , , ,739849,0.0485825069077,6.374992545,53.541660925,1
Mtru,5.8,53.45, , , ,741621,0.0117863140663,5.791659235,53.458327595,1
Mtru,5.4,53.2, , , ,746829,0.0263575380113,5.374992585,53.208327605,1
Mtru,4.05,51.5, , , ,781281,0.042487722117,4.041659305,51.541661005,1
Mtru,5.1,53.25, , , ,745108,0.0485825412047,5.124992595,53.291660935,1
Mtru,3.05,53.6, , , ,738018,0.0263491804205,3.041659345,53.624994255,1
Mtru,-6.133807,56.657809, , , ,667027,0.0339743455709,-6.125006955,56.624994135,1
Mtru,-6.2505,52.438632, , , ,762222,0.0456419172496,-6.291673615,52.458327635,1
Mtru,-4.999287,53.381887, , , ,743286,0.0415227548508,-4.958340335,53.374994265,1
Mtru,-4.31674,54.84832, , , ,709504,0.0366037273885,-4.291673695,54.874994205,1
Mtru,-1.173862,59.211918, , , ,603481,0.0346649475349,-1.208340485,59.208327365,1
Mtru,-6.641356,57.50037, , , ,644637,0.0444096746291,-6.625006935,57.541660765,1
Mtru,-1.093646,60.862873, , , ,567875,0.0336220141495,-1.125007155,60.874993965,1
Mtru,-3.38584,53.35158, , , ,743303,0.0257988427299,-3.375007065,53.374994265,1
Mtru,-5.883986,52.770272, , , ,755328,0.0231972081407,-5.875006965,52.791660955,1
Mtru,0.1106,50.73055, , , ,799038,0.0264760824704,0.124992795,50.708327705,1
Mtru,-2.45006,50.60849, , , ,800819,0.0184651021641,-2.458340435,50.624994375,1
Mtru,-2.92958,50.727227, , , ,799009,0.0344143113031,-2.958340415,50.708327705,1
Mtru,-3.285907,56.047094, , , ,681218,0.00792304380532,-3.291673735,56.041660825,1
Mtru,-3.206607,59.799481, , , ,590011,0.00801012958694,-3.208340405,59.791660675,1
Mtru,-2.364387,59.761832, , , ,590021,0.0316628565115,-2.375007105,59.791660675,1
Mtru,-4.15623,57.68838, , , ,640511,0.0370509555548,-4.125007035,57.708327425,1
Mtru,-2.55545,59.28355, , , ,601507,0.0159864950555,-2.541673765,59.291660695,1
Mtru,-5.687433,53.508526, , , ,739740,0.039179569384,-5.708340305,53.541660925,1
Mtru,-4.76179,58.57478, , , ,619672,0.0446085239392,-4.791673675,58.541660725,1
Mtru,-7.01367,55.07988, , , ,705535,0.0473804079024,-7.041673585,55.041660865,1
Mtru,-1.944129,60.049137, , , ,584428,0.0160580521312,-1.958340455,60.041660665,1
Mtru,-4.379,58.51057, , , ,619677,0.0313460847695,-4.375007025,58.541660725,1
Mtru,-3.54309,58.61092, , , ,617630,0.0141451355249,-3.541673725,58.624994055,1
Mtru,-1.79082,55.68795, , , ,689379,0.0203953836916,-1.791673795,55.708327505,1
Mtru,-5.750724,53.200231, , , ,746747,0.0417423959442,-5.791673635,53.208327605,1
Mtru,-2.800107,48.997991, , , ,838337,0.0405498586758,-2.791673755,48.958327775,1
Mtru,-2.086292,60.288602, , , ,579161,0.0388357502808,-2.125007115,60.291660655,1
Mtru,-1.777957,59.488544, , , ,597651,0.0331842748923,-1.791673795,59.458327355,1
Mtru,-2.157952,49.18408, , , ,832749,0.0409062288063,-2.125007115,49.208327765,1
Mtru,-6.16721,52.625283, , , ,758774,0.0411312982382,-6.208340285,52.624994295,1
Mtru,-5.390363,50.101595, , , ,811884,0.0279881918502,-5.375006985,50.124994395,1
Mtru,-2.529584,49.437385, , , ,827120,0.024181840392,-2.541673765,49.458327755,1
Mtru,0.780908,57.582808, , , ,644686,0.0425286762397,0.791659435,57.541660765,1
Mtru,-5.152562,52.848618, , , ,753610,0.0381442880514,-5.125006995,52.874994285,1
Mtru,-10.364109,52.117028, , , ,769083,0.0134990330241,-10.375006785,52.124994315,1
Mtru,-6.050652,53.616834, , , ,737941,0.0121326410688,-6.041673625,53.624994255,1
Mtru,-2.07197,50.57472, , , ,802635,0.0448414445465,-2.041673785,50.541661045,1
Mtru,-5.107589,53.181909, , , ,746755,0.0316437867514,-5.125006995,53.208327605,1
Mtru,-5.87401,52.966914, , , ,751873,0.00864407002398,-5.875006965,52.958327615,1
Mtru,-4.76629,54.0851, , , ,726894,0.047285102757,-4.791673675,54.124994235,1
Mtru,-4.667694,53.175253, , , ,746760,0.0524028134528,-4.708340345,53.208327605,1
Mtru,-2.98869,56.1972, , , ,677130,0.0323251950048,-2.958340415,56.208327485,1
Mtru,-1.618569,60.882882, , , ,567869,0.0101818799069,-1.625007135,60.874993965,1
Mtru,-6.126488,56.882623, , , ,660966,0.00777130800172,-6.125006955,56.874994125,1
Mtru,-3.32321,59.12263, , , ,605439,0.0316247477718,-3.291673735,59.124994035,1
Mtru,-7.53176,56.92138, , , ,658924,0.0382543226575,-7.541673565,56.958327455,1
Mtru,-0.714801,49.490737, , , ,827135,0.033046893305,-0.708340505,49.458327755,1
Mtru,-1.626683,49.063599, , , ,836485,0.0220018126646,-1.625007135,49.041661105,1
Mtru,-0.46151,49.442409, , , ,827138,0.0162312167109,-0.458340515,49.458327755,1
Mtru,-7.217455,57.166722, , , ,652806,0.0425921567,-7.208340245,57.208327445,1
Mtru,-1.426527,59.850506, , , ,588144,0.0401467256505,-1.458340475,59.874994005,1
Mtru,-4.762671,52.990271, , , ,751886,0.0431455096437,-4.791673675,52.958327615,1
Mtru,0.967638,50.964084, , , ,793684,0.010947448195,0.958326095,50.958327695,1
Mtru,-4.361151,54.416774, , , ,719232,0.0438028236754,-4.375007025,54.458327555,1
Mtru,4.229748,57.549836, , , ,644727,0.0229289784083,4.208325965,57.541660765,1
Mtru,-9.964613,52.117081, , , ,769088,0.0100979893839,-9.958340135,52.124994315,1
Mtru,-2.783158,59.819485, , , ,590016,0.0290983014096,-2.791673755,59.791660675,1
Mtru,-4.775904,50.755527, , , ,797218,0.0394252601131,-4.791673675,50.791661035,1
Mtru,2.047574,57.982776, , , ,634279,0.0251538462089,2.041659385,57.958327415,1
Mtru,-4.935979,53.616864, , , ,737954,0.0237934938449,-4.958340335,53.624994255,1
Mtru,-135.334086,57.049175, , , ,656046,0.0416000587648,-135.375001785,57.041660785,1
Mtru,-2.126667,55.89833, , , ,685331,0.0233947945783,-2.125007115,55.874994165,1
Mtru,-4.48476,53.42591, , , ,741535,0.0418198291186,-4.458340355,53.458327595,1
Mtru,-1.84317,48.87701, , , ,840213,0.0319008619041,-1.875007125,48.874994445,1
Mtru,-1.50478,49.70059, , , ,821459,0.0376964924769,-1.541673805,49.708327745,1
Mtru,15.45352,68.148338, , , ,461586,0.0238338096854,15.458325515,68.124993675,1
Mtru,5.191283,59.244301, , , ,603558,0.0398065786984,5.208325925,59.208327365,1
Mtru,8.582382,54.302502, , , ,723217,0.0421412162364,8.541659125,54.291660895,1
Mtru,8.346176,55.413872, , , ,697602,0.0483929039661,8.374992465,55.374994185,1
Mtru,6.960212,53.679615, , , ,736245,0.0287744692452,6.958325855,53.708327585,1
Mtru,8.567823,54.681938, , , ,713529,0.0371612222663,8.541659125,54.708327545,1
Mtru,9.635696,57.305237, , , ,650929,0.0172881640755,9.624992415,57.291660775,1
Mtru,-10.282097,51.922844, , , ,772506,0.0367532075134,-10.291673455,51.958327655,1
Mtru,-9.55078,51.504096, , , ,781168,0.0386530492471,-9.541673485,51.541661005,1
Mtru,-9.904742,51.63887, , , ,779406,0.032813349431,-9.875006805,51.624994335,1
Mtru,13.914099,54.080341, , , ,728915,0.0550044365105,13.874992245,54.041660905,1
Mtru,1.1712,52.02694, , , ,770839,0.0399381219738,1.208326085,52.041660985,1
Mtru,-5.85716,55.97637, , , ,683257,0.0253780642758,-5.875006965,55.958327495,1
Mtru,-5.70228,56.38485, , , ,673091,0.0115700118615,-5.708340305,56.374994145,1
Mtru,-6.38226,58.09395, , , ,629986,0.0318801097777,-6.375006945,58.124994075,1
Mtru,-2.54454,56.01577, , , ,681227,0.0260489946496,-2.541673765,56.041660825,1
Mtru,2.62827,56.11982, , , ,679233,0.00612475371155,2.624992695,56.124994155,1
Mtru,2.40735,56.64959, , , ,667093,0.0406442014907,2.374992705,56.624994135,1
Mtru,2.24754,56.83952, , , ,661024,0.0528786139309,2.208326045,56.874994125,1
Mtru,-3.08127,58.25995, , , ,625845,0.050729026447,-3.041673745,58.291660735,1
Mtru,-5.27115,53.48203, , , ,741525,0.0313532202069,-5.291673655,53.458327595,1
Mtru,-4.53689,53.65633, , , ,737959,0.0316987784762,-4.541673685,53.624994255,1
Mtru,12.193732,56.365833, , , ,673251,0.0172308169306,12.208325645,56.374994145,1
Mtru,12.174382,56.850901, , , ,661130,0.0416251091068,12.208325645,56.874994125,1
Mtru,11.697538,57.069768, , , ,657074,0.0301062991948,11.708325665,57.041660785,1
Mtru,11.804258,57.575866, , , ,644812,0.036451790469,11.791658995,57.541660765,1
Mtru,11.744826,57.776064, , , ,638607,0.0396929870587,11.708325665,57.791660755,1
Mtru,7.711544,53.76231, , , ,734416,0.0295268159758,7.708325825,53.791660915,1
Mtru,-51.07,64.269997, , , ,512387,0.0356622000786,-51.041671825,64.291660495,1
Mtru,-135.566841,57.140591, , , ,653992,0.0296128409129,-135.541668445,57.124994115,1
Mtru,12.120016,56.563568, , , ,669218,0.0224652821871,12.124992315,56.541660805,1
Mtru,15.133333,67.9, , , ,465631,0.0263606680099,15.124992195,67.874993685,1
Mtru,13.488121,66.579999, , , ,483586,0.048555267744,13.458325595,66.541660405,1
Mtru,15.021667,67.450278, , , ,471545,0.0215513718962,15.041658865,67.458327035,1
Mtru,15.611315,68.616622, , , ,452610,0.0160358886071,15.624992175,68.624993655,1
Mtru,12.599258,66.14147, , , ,489070,0.0305568419253,12.624992295,66.124993755,1
Mtru,13.523333,66.916667, , , ,478108,0.045512632419,13.541658925,66.958327055,1
Mtru,17.358333,68.427778, , , ,455705,0.0347960755677,17.374992105,68.458326995,1
Mtru,15.03067,68.799462, , , ,449451,0.0134766999977,15.041658865,68.791660315,1
Mtru,15.451389,68.432778, , , ,455683,0.0264738812012,15.458325515,68.458326995,1
Mtru,14.570274,68.231455, , , ,460138,0.0367930558555,14.541658885,68.208327005,1
Mtru,12.035522,65.663203, , , ,495269,0.0386989335769,12.041658985,65.624993775,1
Mtru,8.081431,55.55698, , , ,693546,0.0426201473491,8.041659145,55.541660845,1
Mtru,8.846054,54.032375, , , ,728900,0.0303918020309,8.874992445,54.041660905,1
Mtru,5.120717,60.394633, , , ,577549,0.02009904532,5.124992595,60.374993985,1
Mtru,5.096133,59.86695, , , ,588223,0.0299596769008,5.124992595,59.874994005,1
Mtru,5.186467,59.594817, , , ,593904,0.0372621099304,5.208325925,59.624994015,1
Mtru,-67.587306,49.324682,Nick Beaudreau samples, , ,830151,0.0501154336735,-67.625004495,49.291661095,1
Mtru,-63.74955,67.20562,Siferd 1999, , ,474121,0.0413008265413,-63.708337985,67.208327045,1
Mtru,-64.03417,67.53237,Siferd 2001, , ,469727,0.011940705948,-64.041671305,67.541660365,1
Mtru,-68.08485,71.56167,Siferd 2002, , ,375080,0.0448639472011,-68.125004475,71.541660205,1
Mtru,-63.0143,67.3025,Siferd 2005, , ,473023,0.0294395651675,-63.041671345,67.291660375,1
Mtru,-81.75,69.38333,Gillis and Ballantyne 1999, , ,436865,0.0424885706493,-81.708337265,69.374993625,1
Mtru,-65.72643,66.143385,Dale et al 1989, , ,488385,0.025798484338,-65.708337905,66.124993755,1
Mtru,-125.675,69.4267,Source 19, Historical Data, , ,434713,0.0459512804629,-125.708335505,69.458326955,1
Mtru,-124.2783,70.19,Source 19, Historical Data, , ,415698,0.0226848745528,-124.291668895,70.208326925,1
Mtru,-106.3333,69.1667,Source 19, Historical Data, , ,440175,0.0588718368183,-106.291669615,69.208326965,1
Mtru,-78.0,72.683333,Roy and Gagnon, , ,335219,0.0485845888838,-77.958337415,72.708326825,1
Mtru,-69.566667,61.084167,Roy and Gagnon, , ,562424,0.0478710353059,-69.541671085,61.124993955,1
Mtru,-65.5,65.166667,Roy and Gagnon, , ,500042,0.0589176997307,-65.458337915,65.208327125,1
Mtru,-78.875,56.2,Roy and Gagnon, , ,676410,0.00832748598241,-78.875004045,56.208327485,1
Mtru,-94.075,72.75,Roy and Gagnon, , ,332112,0.053352135996,-94.041670105,72.791660155,1
Mtru,-94.28,74.636667,Roy and Gagnon, , ,258767,0.0165064746103,-94.291670095,74.624993415,1
Mtru,-76.666667,57.0,Roy and Gagnon, , ,656243,0.0589187179666,-76.625004135,57.041660785,1
Mtru,-105.383333,69.116667,Roy and Gagnon, , ,441896,0.0117780304093,-105.375002985,69.124993635,1
Mtru,-76.75,57.35,Roy and Gagnon, , ,648066,0.0485846900513,-76.708337465,57.374994105,1
Mtru,-94.1853,58.7889,KimTrawl, , ,612592,0.0232015966902,-94.208336765,58.791660715,1
Mtru,-80.92603,71.90708,KimTrawl, , ,363898,0.0455335391568,-80.958337295,71.874993525,1
Mtru,-61.847,56.4089,KimTrawl, , ,672418,0.0439758072764,-61.875004725,56.374994145,1
