Sps,decimalLon,decimalLat,Lon_dd,Lat_dd,NEAR_FID,NEAR_DIST,NEAR_X,NEAR_Y,RASTERVALU
Msco,-6.931998,52.121951, , ,1199779,1835.30722016,-6.95833333333,52.125,1
Msco,-9.650249,53.347058, , ,1173947,3534.99942688,-9.625,53.375,1
Msco,-9.988176,53.252761, , ,1175686,4765.66227437,-9.95833333333,53.2916666667,1
Msco,-8.490585,54.421077, , ,1149893,4645.15780221,-8.45833333333,54.4583333333,1
Msco,-9.498506,51.445395, , ,1213629,3141.72344016,-9.45833333333,51.4583333333,1
Msco,-6.293105,52.230211, , ,1198066,2436.34494712,-6.29166666667,52.2083333333,1
Msco,-6.589376,52.1081, , ,1199783,3080.71741598,-6.625,52.125,1
Msco,-9.862318,54.327797, , ,1153742,4105.53192284,-9.875,54.2916666667,1
Msco,-58.88917,45.80534, , ,1340871,1877.03224005,-58.875,45.7916666667,1
Msco,-65.95125,44.64559, , ,1369293,2356.07313496,-65.9583333333,44.625,1
Msco,-59.86109,46.72784, , ,1319038,2415.21301185,-59.875,46.7083333333,1
Msco,-57.69184,45.06367, , ,1359042,2769.02831691,-57.7083333333,45.0416666667,1
Msco,-66.27359,42.01725, , ,1437793,3097.76792458,-66.2916666667,42.0416666667,1
Msco,-59.71617,46.24092, , ,1330821,3672.30465528,-59.7083333333,46.2083333333,1
Msco,-65.23475,45.15358, , ,1356954,3795.48747408,-65.2083333333,45.125,1
Msco,-60.41125,44.66525, , ,1369338,5317.50494785,-60.375,44.625,1
Msco,-60.82859,44.64933, , ,1369333,3986.52385418,-60.7916666667,44.625,1
Msco,-65.65725,45.18267, , ,1354925,3815.28998289,-65.625,45.2083333333,1
Msco,-59.15809,46.0195, , ,1334821,3554.3926984,-59.125,46.0416666667,1
Msco,-60.25392,47.07925, , ,1311335,5067.61549828,-60.2916666667,47.0416666667,1
Msco,-59.44784,44.91092, , ,1363116,4076.932394,-59.4583333333,44.875,1
Msco,-60.41,44.43992, , ,1373566,3456.60215331,-60.375,44.4583333333,1
Msco,-65.05667,45.30725, , ,1352910,2093.86893431,-65.0416666667,45.2916666667,1
Msco,-61.25017,43.56075, , ,1397383,3967.34225653,-61.2916666667,43.5416666667,1
Msco,-60.39625,45.24367, , ,1354957,4267.08038092,-60.375,45.2083333333,1
Msco,-60.46684,44.135, , ,1382141,1303.12409481,-60.4583333333,44.125,1
Msco,-59.31475,45.4925, , ,1348903,4204.4527305,-59.2916666667,45.4583333333,1
Msco,-60.13092,45.51584, , ,1346880,2907.44547309,-60.125,45.5416666667,1
Msco,-59.94567,45.87575, , ,1338838,986.671379282,-59.9583333333,45.875,1
Msco,-59.72033,46.46234, , ,1324904,1023.54619879,-59.7083333333,46.4583333333,1
Msco,-60.034,46.34542, , ,1326860,3340.58211382,-60.0416666667,46.375,1
Msco,-59.58259,46.77492, , ,1317115,3637.52798446,-59.5416666667,46.7916666667,1
Msco,-59.3235,44.30034, , ,1377849,2717.1664103,-59.2916666667,44.2916666667,1
Msco,-58.91767,45.18067, , ,1354974,4434.1645429,-58.9583333333,45.2083333333,1
Msco,-62.42042,43.4385, , ,1399565,3778.05485921,-62.4583333333,43.4583333333,1
Msco,-57.57667,44.65125, , ,1369372,4027.65099815,-57.5416666667,44.625,1
Msco,-67.96742,41.9295, , ,1440095,3290.02858652,-67.9583333333,41.9583333333,1
Msco,-68.21575,41.19858, , ,1460844,1249.10818538,-68.2083333333,41.2083333333,1
Msco,-58.07475,45.14859, , ,1357009,3693.92522195,-58.0416666667,45.125,1
Msco,-69.17442,41.09242, , ,1463148,4604.99639115,-69.2083333333,41.125,1
Msco,-68.75175,41.06417, , ,1465452,4184.05440869,-68.7916666667,41.0416666667,1
Msco,-59.19058,44.79292, , ,1365179,1411.7297439,-59.2083333333,44.7916666667,1
Msco,-62.35775,44.63192, , ,1369314,1570.07503984,-62.375,44.625,1
Msco,-59.712,44.46159, , ,1373574,464.8789573,-59.7083333333,44.4583333333,1
Msco,-59.61709,44.6455, , ,1369347,2362.93173665,-59.625,44.625,1
Msco,-59.21392,46.2405, , ,1330827,3601.39264143,-59.2083333333,46.2083333333,1
Msco,-57.55034,44.91033, , ,1363139,3985.54323579,-57.5416666667,44.875,1
Msco,-59.48634,45.949, , ,1336826,2406.39682896,-59.4583333333,45.9583333333,1
Msco,-60.11659,46.53817, , ,1322938,753.153106126,-60.125,46.5416666667,1
Msco,-66.47992,44.34775, , ,1375639,3482.82684608,-66.4583333333,44.375,1
Msco,-69.42575,41.40417, , ,1456201,4233.45291534,-69.4583333333,41.375,1
Msco,-66.33333,44.06667, , ,1384248,4343.35865537,-66.2916666667,44.0416666667,1
Msco,-66.43333,43.86667, , ,1388586,2212.64496939,-66.4583333333,43.875,1
Msco,-60.24875,46.70742, , ,1319034,3092.3109673,-60.2083333333,46.7083333333,1
Msco,-58.0,44.85, , ,1363134,4308.51135695,-57.9583333333,44.875,1
Msco,-64.3,43.81667, , ,1390782,2857.86806992,-64.2916666667,43.7916666667,1
Msco,18.84,59.5685, , ,1026514,3585.15772736,18.875,59.5416666667,1
Msco,18.58,61.01033, , ,995544,4060.51994796,18.5416666667,61.0416666667,1
Msco,18.185,62.55233, , ,970318,1689.38862381,18.2083333333,62.5416666667,1
Msco,18.08688,61.00353, , ,995539,4723.01253967,18.125,61.0416666667,1
Msco,12.79598,55.51983, , ,1124255,2446.35752944,12.7916666667,55.5416666667,1
Msco,16.6845,57.41667, , ,1077541,4855.71115182,16.7083333333,57.4583333333,1
Msco,14.90517,55.91907, , ,1114127,4760.8365882,14.875,55.9583333333,1
Msco,16.684,56.07334, , ,1112092,3838.6285149,16.7083333333,56.0416666667,1
Msco,17.57669,56.32729, , ,1105967,4520.24478328,17.5416666667,56.2916666667,1
Msco,17.29039,56.12243, , ,1110047,296.965736581,17.2916666667,56.125,1
Msco,12.11218,56.56777, , ,1099898,3011.67516996,12.125,56.5416666667,1
Msco,14.35823,55.53692, , ,1124259,1183.30136515,14.375,55.5416666667,1
Msco,19.24333,58.40833, , ,1054643,4239.30183408,19.2083333333,58.375,1
Msco,18.83667,57.59833, , ,1073468,3751.17794938,18.875,57.625,1
Msco,17.088,58.4265, , ,1052560,4152.32634317,17.125,58.4583333333,1
Msco,16.80688,58.57708, , ,1050502,4042.77794416,16.7916666667,58.5416666667,1
Msco,17.02011,56.96849, , ,1089802,1731.71512676,17.0416666667,56.9583333333,1
Msco,-63.9225,44.500278, , ,1371404,5410.01935364,-63.9583333333,44.5416666667,1
Msco,14.7516,55.2826, , ,1130365,2738.49974382,14.7916666667,55.2916666667,1
Msco,15.1531,55.1309, , ,1134414,1909.05773932,15.125,55.125,1
Msco,-0.190758,54.02021, , ,1159471,2651.42341022,-0.208333333333,54.0416666667,1
Msco,-0.135145,50.81449, , ,1227916,2637.77038005,-0.125,50.7916666667,1
Msco,-4.663725,51.19123, , ,1219052,3308.60706257,-4.625,51.2083333333,1
Msco,-6.307409,49.96606, , ,1246376,1419.32305617,-6.29166666667,49.9583333333,1
Msco,-3.480576,50.39338, , ,1236926,2585.08917689,-3.45833333333,50.375,1
Msco,-2.799472,50.68486, , ,1229691,2668.83149586,-2.79166666667,50.7083333333,1
Msco,-5.09073,50.42171, , ,1235111,4745.88635945,-5.125,50.4583333333,1
Msco,-0.649993,50.75332, , ,1227910,4615.7947631,-0.625,50.7916666667,1
Msco,-3.635191,54.50789, , ,1147981,3817.30372782,-3.625,54.5416666667,1
Msco,-2.15035,50.59725, , ,1231503,3570.54992209,-2.125,50.625,1
Msco,-1.258025,54.74628, , ,1144091,4747.77807521,-1.29166666667,54.7083333333,1
Msco,-1.112867,50.65934, , ,1231514,3915.25370453,-1.125,50.625,1
Msco,1.111542,51.37495, , ,1215510,937.101728047,1.125,51.375,1
Msco,-5.036448,50.17158, , ,1240657,4105.12504419,-5.04166666667,50.2083333333,1
Msco,1.382935,51.13848, , ,1220839,1599.21720065,1.375,51.125,1
Msco,0.102369,53.71402, , ,1166843,1622.81295305,0.125,53.7083333333,1
Msco,-4.045284,51.21185, , ,1219059,465.794236412,-4.04166666667,51.2083333333,1
Msco,-2.19475,56.94397, , ,1089628,1800.43744178,-2.20833333333,56.9583333333,1
Msco,-6.65543,57.54365, , ,1075317,1835.63501456,-6.625,57.5416666667,1
Msco,-4.35501,54.70286, , ,1144080,1425.37475365,-4.375,54.7083333333,1
Msco,-5.78402,57.04235, , ,1087592,470.377065572,-5.79166666667,57.0416666667,1
Msco,-5.2201,55.42919, , ,1126123,3328.93373571,-5.20833333333,55.4583333333,1
Msco,-5.55195,57.35752, , ,1079421,2042.66529943,-5.54166666667,57.375,1
Msco,-2.56788,56.29419, , ,1105791,1647.26855427,-2.54166666667,56.2916666667,1
Msco,-2.08228,55.87498, , ,1116012,2542.15269172,-2.04166666667,55.875,1
Msco,-6.17651,56.49657, , ,1101753,4687.56601078,-6.20833333333,56.4583333333,1
Msco,-5.50898,56.39767, , ,1103773,3232.40206609,-5.54166666667,56.375,1
Msco,-3.0255,57.68463, , ,1071204,2810.4177059,-3.04166666667,57.7083333333,1
Msco,-5.05473,56.21104, , ,1107808,864.84846628,-5.04166666667,56.2083333333,1
Msco,-4.50414,59.02436, , ,1038124,2891.34547244,-4.54166666667,59.0416666667,1
Msco,-1.52791,60.48082, , ,1006481,2617.25036138,-1.54166666667,60.4583333333,1
Msco,-3.92826,58.57158, , ,1050362,3763.87619377,-3.95833333333,58.5416666667,1
Msco,-5.36495,56.01418, , ,1111885,3123.9160087,-5.375,56.0416666667,1
Msco,-5.19647,58.38899, , ,1054456,1705.83392582,-5.20833333333,58.375,1
Msco,-1.07472,60.10312, , ,1013318,3053.018536,-1.04166666667,60.125,1
Msco,-6.17089,56.91763, , ,1089620,5073.49156957,-6.20833333333,56.9583333333,1
Msco,-3.754,57.80061, , ,1069101,2451.45793886,-3.79166666667,57.7916666667,1
Msco,-7.02254,58.23761, , ,1058578,3449.15444807,-7.04166666667,58.2083333333,1
Msco,-1.11527,60.4015, , ,1008154,3000.95684112,-1.125,60.375,1
Msco,-6.11799,55.62347, , ,1122065,473.322023943,-6.125,55.625,1
Msco,-0.95605,60.78196, , ,1000121,1088.69817272,-0.958333333333,60.7916666667,1
Msco,-7.29912,57.21765, , ,1083485,1131.06762503,-7.29166666667,57.2083333333,1
Msco,-6.9684,57.74042, , ,1071171,3623.57393776,-6.95833333333,57.7083333333,1
Msco,-7.68093,57.70228, , ,1071162,1767.36534411,-7.70833333333,57.7083333333,1
Msco,-6.53485,56.67827, , ,1095671,3373.637397,-6.54166666667,56.7083333333,1
Msco,-6.49107,57.34994, , ,1079413,3416.14865333,-6.45833333333,57.375,1
Msco,-8.56305,57.79906, , ,1069061,1514.97739225,-8.54166666667,57.7916666667,1
Msco,-5.37915,55.75397, , ,1118031,4205.13308305,-5.375,55.7916666667,1
Msco,-5.68532,55.92319, , ,1113939,4168.7755414,-5.70833333333,55.9583333333,1
Msco,-6.67463,56.97444, , ,1089614,2723.94742095,-6.70833333333,56.9583333333,1
Msco,-6.095682,54.02818, , ,1159431,2437.91760656,-6.125,54.0416666667,1
Msco,-4.60337,53.23591, , ,1177441,3392.06143573,-4.625,53.2083333333,1
Msco,-4.09353,52.42688, , ,1192928,4102.34028127,-4.125,52.4583333333,1
Msco,-4.45195,52.8408, , ,1184297,3830.1091352,-4.45833333333,52.875,1
Msco,-5.22899,51.71685, , ,1208374,1713.56654536,-5.20833333333,51.7083333333,1
Msco,-4.402016,54.17641, , ,1155688,3966.84657037,-4.375,54.2083333333,1
Msco,-3.02414,58.46521, , ,1052410,1277.99883589,-3.04166666667,58.4583333333,1
Msco,-2.61393,59.31471, , ,1032186,2643.36732656,-2.625,59.2916666667,1
Msco,-5.0921,57.8604, , ,1067002,2541.05154699,-5.125,57.875,1
Msco,-1.57978,57.83899, , ,1067035,4604.88840968,-1.54166666667,57.875,1
Msco,-5.60274,57.78939, , ,1069095,1348.03716486,-5.625,57.7916666667,1
Msco,-5.20991,51.93773, , ,1203220,2295.01982574,-5.20833333333,51.9583333333,1
Msco,-4.47621,52.17821, , ,1198088,3567.81228063,-4.45833333333,52.2083333333,1
Msco,-4.358962,51.52118, , ,1211909,2536.50690447,-4.375,51.5416666667,1
Msco,-3.18961,54.07009, , ,1159466,3392.98920537,-3.20833333333,54.0416666667,1
Msco,-6.38944,55.21934, , ,1132204,1531.76796401,-6.375,55.2083333333,1
Msco,-5.00484,54.7577, , ,1142135,4462.44365138,-5.04166666667,54.7916666667,1
Msco,-2.41722,50.57085, , ,1233310,4362.02481438,-2.45833333333,50.5416666667,1
Msco,0.52605,53.14318, , ,1179153,2277.26182981,0.541666666667,53.125,1
Msco,1.06094,53.30417, , ,1175739,1894.10604772,1.04166666667,53.2916666667,1
Msco,-0.66756,50.37241, , ,1236959,2914.82547913,-0.708333333333,50.375,1
Msco,-1.07394,50.37366, , ,1236955,2300.67899664,-1.04166666667,50.375,1
Msco,2.0448,53.78305, , ,1165028,981.027167589,2.04166666667,53.7916666667,1
Msco,2.05527,52.72036, , ,1187759,1623.66033616,2.04166666667,52.7083333333,1
Msco,0.98648,53.09744, , ,1179158,3599.96236355,0.958333333333,53.125,1
Msco,2.33023,52.71422, , ,1187762,2687.33710219,2.29166666667,52.7083333333,1
Msco,2.13507,52.499, , ,1192935,4576.67149901,2.125,52.4583333333,1
Msco,1.74148,52.72349, , ,1187755,2803.95732464,1.70833333333,52.7083333333,1
Msco,2.32514,52.91682, , ,1182599,5138.83754798,2.29166666667,52.9583333333,1
Msco,-7.04566,58.05226, , ,1062755,1203.20674121,-7.04166666667,58.0416666667,1
Msco,-5.55523,51.7407, , ,1208370,3721.14047158,-5.54166666667,51.7083333333,1
Msco,-5.08471,55.01014, , ,1136227,4353.96418763,-5.125,55.0416666667,1
Msco,-2.90155,59.03105, , ,1038142,1929.33633744,-2.875,59.0416666667,1
Msco,-6.35004,55.88079, , ,1115993,1690.01317185,-6.375,55.875,1
Msco,-6.38226,58.09395, , ,1060666,3484.71883783,-6.375,58.125,1
Msco,-1.55721,60.19899, , ,1011554,1351.54789937,-1.54166666667,60.2083333333,1
Msco,-5.60016,50.19473, , ,1240653,2331.26004733,-5.625,50.2083333333,1
Msco,-6.60749,58.35133, , ,1054441,2828.66872613,-6.625,58.375,1
Msco,-2.64163,56.06741, , ,1111906,3047.85886174,-2.625,56.0416666667,1
Msco,-4.8888,55.9993, , ,1113947,4641.92989068,-4.875,55.9583333333,1
Msco,-0.52365,54.43903, , ,1149924,2445.99423321,-0.541666666667,54.4583333333,1
Msco,-4.14059,52.60856, , ,1189479,2112.28719738,-4.125,52.625,1
Msco,-3.86278,50.2356, , ,1240671,3155.84969448,-3.875,50.2083333333,1
Msco,-5.87445,56.64305, , ,1097710,2010.21046172,-5.875,56.625,1
Msco,-6.04647,57.28592, , ,1081463,702.470830394,-6.04166666667,57.2916666667,1
Msco,-6.7478,57.99447, , ,1064867,4653.24741077,-6.70833333333,57.9583333333,1
Msco,1.4501,51.38585, , ,1215514,1336.31153016,1.45833333333,51.375,1
Msco,-3.82777,54.81712, , ,1142149,3663.12258792,-3.79166666667,54.7916666667,1
Msco,0.59943,51.41682, , ,1213711,4949.05345981,0.625,51.4583333333,1
Msco,-1.36152,50.84323, , ,1226130,3659.49743517,-1.375,50.875,1
Msco,-1.6476,50.57466, , ,1233320,4004.36301123,-1.625,50.5416666667,1
Msco,19.349945,57.96259, , ,1065109,1557.13435177,19.375,57.9583333333,1
Msco,16.757928,57.674141, , ,1071386,4307.01918771,16.7916666667,57.7083333333,1
Msco,-154.5174,71.68524, , ,799581,2713.67796951,-154.541666667,71.7083333333,1
Msco,-152.24921,71.52046, , ,805121,2773.03424224,-152.208333333,71.5416666667,1
Msco,-153.9576,71.47884, , ,807852,2288.28224404,-153.958333333,71.4583333333,1
Msco,-153.9435,71.74573, , ,799588,4205.0242001,-153.958333333,71.7083333333,1
Msco,-155.0537,71.58386, , ,802331,4610.00856881,-155.041666667,71.625,1
Msco,-165.451004,67.760002, , ,896561,3545.17850207,-165.458333333,67.7916666667,1
Msco,-154.316666,70.900002, , ,826416,2935.44678362,-154.291666667,70.875,1
Msco,-173.233337,64.410004, , ,941459,4084.55186084,-173.208333333,64.375,1
Msco,-136.050003,58.759998, , ,1043262,3560.42199433,-136.041666667,58.7916666667,1
Msco,-155.949997,71.650002, , ,802320,2805.14174247,-155.958333333,71.625,1
Msco,-156.21666,71.910004, , ,794009,3916.59544455,-156.208333333,71.875,1
Msco,-156.316666,71.360001, , ,810551,1896.35839383,-156.291666667,71.375,1
Msco,-168.75,57.75, , ,1067847,5261.4850888,-168.791666667,57.7916666667,1
Msco,-172.166672,65.5, , ,926086,5029.65427523,-172.208333333,65.5416666667,1
Msco,-135.633331,58.349998, , ,1053552,2827.1965886,-135.625,58.375,1
Msco,-169.078003,65.879997, , ,921924,1748.88673174,-169.041666667,65.875,1
Msco,-48.166698,61.200001, , ,991835,2423.24716708,-48.2083333333,61.2083333333,1
Msco,-172.139999,61.0, , ,994310,4713.19729017,-172.125,61.0416666667,1
Msco,-166.999893,69.220001, , ,870701,2098.90420855,-166.958333333,69.2083333333,1
Msco,-165.917007,67.510002, , ,900242,3947.42364357,-165.958333333,67.5416666667,1
Msco,-164.933334,70.0, , ,850599,4745.25061983,-164.958333333,70.0416666667,1
Msco,-167.916672,68.160004, , ,891141,4271.04004037,-167.958333333,68.125,1
Msco,-157.5,58.5, , ,1049233,5237.85256659,-157.458333333,58.5416666667,1
Msco,-175.139008,71.900002, , ,793782,2831.90507484,-175.125,71.875,1
Msco,-167.116669,58.349998, , ,1053218,2827.1965886,-167.125,58.375,1
Msco,-179.766663,64.360001, , ,941381,2062.47272857,-179.791666667,64.375,1
Msco,-153.96666,57.529999, , ,1074230,1391.84494868,-153.958333333,57.5416666667,1
Msco,-168.617996,66.519997, , ,913305,2436.4760301,-168.625,66.5416666667,1
Msco,-170.983994,66.93, , ,907829,3353.0159567,-170.958333333,66.9583333333,1
Msco,-110.0,68.410004, , ,886805,4263.63509418,-109.958333333,68.375,1
Msco,170.100006,69.75, , ,859062,4747.38914432,170.125,69.7916666667,1
Msco,-163.566666,69.75, , ,857204,4747.43099695,-163.541666667,69.7916666667,1
Msco,-163.018005,67.010002, , ,906842,3678.74683613,-163.041666667,67.0416666667,1
Msco,-161.78334,55.209999, , ,1131110,561.5808301,-161.791666667,55.2083333333,1
Msco,-167.199997,68.410004, , ,886743,3919.39562998,-167.208333333,68.375,1
Msco,-169.063202,64.489998, , ,940370,3678.96678638,-169.041666667,64.4583333333,1
Msco,-152.53334,57.709999, , ,1070097,529.898446768,-152.541666667,57.7083333333,1
Msco,-124.5,70.0, , ,850871,4912.68280502,-124.458333333,70.0416666667,1
Msco,-168.864502,66.639999, , ,912208,1736.023332,-168.875,66.625,1
Msco,-170.483337,63.700001, , ,951089,1546.41058481,-170.458333333,63.7083333333,1
Msco,-168.57486,68.510002, , ,883716,3783.54870164,-168.541666667,68.5416666667,1
Msco,-164.350006,67.660004, , ,899102,4045.73367774,-164.375,67.625,1
Msco,-167.916672,68.410004, , ,886734,4263.54700486,-167.958333333,68.375,1
Msco,-146.199997,70.18, , ,846115,3176.68669517,-146.208333333,70.2083333333,1
Msco,-174.779007,71.389999, , ,810329,1733.34600643,-174.791666667,71.375,1
Msco,-167.489594,64.779999, , ,935905,1975.32837695,-167.458333333,64.7916666667,1
Msco,-167.066666,64.68, , ,937018,3376.5383328,-167.041666667,64.7083333333,1
Msco,-167.683334,65.349998, , ,928361,3020.68053248,-167.708333333,65.375,1
Msco,-170.069,62.900002, , ,963945,3114.31771503,-170.041666667,62.875,1
Msco,-168.850006,63.5, , ,953611,4808.26299149,-168.875,63.5416666667,1
Msco,-168.522003,68.160004, , ,891134,3988.89260454,-168.541666667,68.125,1
Msco,-168.611404,65.730003, , ,924004,2495.54001065,-168.625,65.7083333333,1
Msco,-160.100006,70.660004, , ,833866,4013.44481648,-160.125,70.625,1
Msco,-168.866669,68.050003, , ,892529,992.69780418,-168.875,68.0416666667,1
Msco,-166.21666,69.080002, , ,874131,4289.18975358,-166.208333333,69.0416666667,1
Msco,-164.016663,64.480003, , ,940430,2698.75156507,-164.041666667,64.4583333333,1
Msco,-167.25,70.25, , ,843659,4906.66750088,-167.291666667,70.2916666667,1
Msco,-168.083328,64.959999, , ,933761,1977.13613537,-168.041666667,64.9583333333,1
Msco,-166.129623,71.080002, , ,821058,4280.54986736,-166.125,71.0416666667,1
Msco,-166.45166,67.339996, , ,902433,3914.40691317,-166.458333333,67.375,1
Msco,-168.108337,64.18, , ,943867,3260.73733633,-168.125,64.2083333333,1
Msco,-166.399994,69.480003, , ,865264,2607.95782185,-166.375,69.4583333333,1
Msco,-56.166698,72.779999, , ,763151,1894.28934993,-56.2083333333,72.7916666667,1
Msco,-171.633331,69.050003, , ,874066,987.616644962,-171.625,69.0416666667,1
Msco,-163.319,67.0, , ,906839,4797.02179982,-163.291666667,67.0416666667,1
Msco,-168.399994,63.759998, , ,949893,3739.28879152,-168.375,63.7916666667,1
Msco,-167.233002,63.080002, , ,961383,4451.31877358,-167.208333333,63.0416666667,1
Msco,-164.0,64.209999, , ,943916,2032.0699905,-164.041666667,64.2083333333,1
Msco,-161.78334,70.529999, , ,836356,1338.1007596,-161.791666667,70.5416666667,1
Msco,-169.488602,64.480003, , ,940365,2820.78190944,-169.458333333,64.4583333333,1
Msco,-161.416672,70.400002, , ,841331,3196.63373947,-161.458333333,70.375,1
Msco,-164.96666,54.110001, , ,1156506,1756.04293525,-164.958333333,54.125,1
Msco,-172.699997,64.410004, , ,941462,3923.03416197,-172.708333333,64.375,1
Msco,-166.067001,63.830002, , ,949921,4451.9199413,-166.041666667,63.7916666667,1
Msco,-167.5,69.050003, , ,874115,1905.87999243,-167.541666667,69.0416666667,1
Msco,-156.983337,71.209999, , ,815875,918.276819691,-156.958333333,71.2083333333,1
Msco,-134.266663,58.23, , ,1057715,2825.46697396,-134.291666667,58.2083333333,1
Msco,-168.404999,69.989998, , ,852794,3714.10303676,-168.375,69.9583333333,1
Msco,-164.733337,67.709999, , ,897854,1074.97723861,-164.708333333,67.7083333333,1
Msco,-166.371674,68.0, , ,893930,4649.3945083,-166.375,67.9583333333,1
Msco,-168.583328,67.160004, , ,905688,4301.55443768,-168.541666667,67.125,1
Msco,-165.949997,70.059998, , ,850587,2069.60082625,-165.958333333,70.0416666667,1
Msco,-153.5,58.599998, , ,1047182,3690.56431845,-153.458333333,58.625,1
Msco,-176.53334,60.48, , ,1005266,2457.17255241,-176.541666667,60.4583333333,1
Msco,-165.25,57.25, , ,1080256,5277.34469443,-165.291666667,57.2916666667,1
Msco,-164.75,57.75, , ,1067895,5261.4850888,-164.791666667,57.7916666667,1
Msco,-157.383331,71.349998, , ,810538,2805.48635666,-157.375,71.375,1
Msco,-160.949997,55.299999, , ,1129084,1068.1360059,-160.958333333,55.2916666667,1
Msco,-169.994446,58.029999, , ,1061504,2497.95572867,-169.958333333,58.0416666667,1
Msco,-167.132996,57.66, , ,1072037,3927.13772822,-167.125,57.625,1
Msco,-164.366669,69.260002, , ,868976,3547.5821234,-164.375,69.2916666667,1
Msco,-167.417007,54.900002, , ,1139081,3844.45454805,-167.458333333,54.875,1
Msco,-162.25,58.25, , ,1055340,5245.70822001,-162.291666667,58.2916666667,1
Msco,-164.866669,69.050003, , ,874147,987.616644962,-164.875,69.0416666667,1
Msco,-116.5,70.5, , ,836838,4900.70814981,-116.541666667,70.5416666667,1
Msco,-167.526672,67.330002, , ,903504,4323.87840047,-167.541666667,67.2916666667,1
Msco,-179.266663,62.700001, , ,966445,1581.26278237,-179.291666667,62.7083333333,1
Msco,-158.53334,71.029999, , ,821149,1336.4186136,-158.541666667,71.0416666667,1
Msco,-169.25,57.25, , ,1080208,5277.34469443,-169.291666667,57.2916666667,1
Msco,-167.5,62.0, , ,977245,5130.58934146,-167.541666667,62.0416666667,1
Msco,-164.75,64.480003, , ,940421,3139.19461433,-164.791666667,64.4583333333,1
Msco,-160.25,71.379997, , ,810503,1586.81250167,-160.291666667,71.375,1
Msco,-166.932999,64.25, , ,942699,4804.55132786,-166.958333333,64.2916666667,1
Msco,-166.199997,64.209999, , ,943890,445.411779302,-166.208333333,64.2083333333,1
Msco,-166.229202,70.190002, , ,846036,2192.15085291,-166.208333333,70.2083333333,1
Msco,-164.630798,69.510002, , ,863333,3539.6323102,-164.625,69.5416666667,1
Msco,-169.647003,67.43, , ,901312,3297.44607652,-169.625,67.4583333333,1
Msco,-166.366669,66.709999, , ,911157,411.984876165,-166.375,66.7083333333,1
Msco,-169.569,64.709999, , ,936988,1316.62905929,-169.541666667,64.7083333333,1
Msco,-165.949997,67.949997, , ,893935,993.250288184,-165.958333333,67.9583333333,1
Msco,-92.01667,62.810001, , ,965315,2408.79300738,-92.0416666667,62.7916666667,1
Msco,-165.53334,67.449997, , ,901361,995.713444588,-165.541666667,67.4583333333,1
Msco,-171.457001,68.510002, , ,883681,3532.38618412,-171.458333333,68.5416666667,1
Msco,-168.0,69.910004, , ,854992,4219.87213328,-168.041666667,69.875,1
Msco,-130.733337,69.580002, , ,863443,4386.25877068,-130.708333333,69.5416666667,1
Msco,-166.752518,70.480003, , ,838782,2824.95334258,-166.791666667,70.4583333333,1
Msco,-163.868332,69.480003, , ,865294,2431.42396712,-163.875,69.4583333333,1
Msco,-64.849998,43.91, , ,1388595,4377.09974865,-64.875,43.875,1
Msco,153.116669,76.099998, , ,635568,2799.86583952,153.125,76.125,1
Msco,-168.0,66.510002, , ,913312,3987.67501603,-168.041666667,66.5416666667,1
Msco,-163.46666,70.0, , ,850617,4659.26926617,-163.458333333,70.0416666667,1
Msco,-167.766663,68.800003, , ,879069,1372.63786932,-167.791666667,68.7916666667,1
Msco,-167.289993,62.34, , ,971903,3901.76058146,-167.291666667,62.375,1
Msco,-160.78334,55.060001, , ,1135173,2109.29966245,-160.791666667,55.0416666667,1
Msco,-134.683334,58.349998, , ,1053560,3145.87428527,-134.708333333,58.375,1
Msco,-165.466995,66.510002, , ,913343,3552.03167157,-165.458333333,66.5416666667,1
Msco,-85.0,60.0, , ,1014194,5191.22204008,-84.9583333333,60.0416666667,1
Msco,-168.183334,68.779999, , ,879064,1647.3824451,-168.208333333,68.7916666667,1
Msco,-166.71666,67.879997, , ,895253,658.160233009,-166.708333333,67.875,1
Msco,-165.431671,64.43, , ,940413,3409.67197097,-165.458333333,64.4583333333,1
Msco,-171.300003,62.849998, , ,963930,2818.84295313,-171.291666667,62.875,1
Msco,-168.296005,65.669998, , ,924008,4279.14722784,-168.291666667,65.7083333333,1
Msco,-158.141663,70.849998, , ,826382,2855.44407011,-158.125,70.875,1
Msco,-171.244995,62.639999, , ,967859,2516.5592722,-171.208333333,62.625,1
Msco,-168.033997,66.010002, , ,919891,3547.95469178,-168.041666667,66.0416666667,1
Msco,-167.666672,64.510002, , ,939256,4057.41435932,-167.708333333,64.5416666667,1
Msco,-163.285995,66.660004, , ,912275,3911.59462077,-163.291666667,66.625,1
Msco,-156.78334,71.410004, , ,810545,3916.96545265,-156.791666667,71.375,1
Msco,-159.25,54.91, , ,1139170,4725.31954035,-159.208333333,54.875,1
Msco,-155.683334,71.209999, , ,815882,918.124194426,-155.708333333,71.2083333333,1
Msco,-66.0,62.5, , ,969524,5115.74449296,-65.9583333333,62.5416666667,1
Msco,-166.5,65.25, , ,929485,5036.69680809,-166.458333333,65.2916666667,1
Msco,-158.96666,58.0, , ,1061636,4666.76791274,-158.958333333,58.0416666667,1
Msco,-172.350006,62.650002, , ,967845,3067.45400169,-172.375,62.625,1
Msco,-161.5,57.5, , ,1074160,5269.40489968,-161.541666667,57.5416666667,1
